time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.16875161081252535,0.22884406543777433,11.506861610644938,0.12005506067214089,6.19148817422759,0.0,0.5179392619882899,0.6807279464848056,2.6951142862768944,0.15030425863866598,-0.1301857967531086,0.0,477.9711204183165,477.66314420117357,478.6928340772475,477.89961602468867
1.2600000000000007,0.20149259792496083,0.27185063145384974,11.668631109560035,0.12953014696261445,6.18375285439811,0.0,0.5741035376877435,0.7536149055304232,2.696986808539394,0.169921637166787,-0.1265096205326657,0.0,413.7256256117902,414.0326186947552,414.9356869968841,416.6794690925997
1.3200000000000007,0.23833564322746179,0.32017049226161,11.836316406333943,0.1400558143373143,6.176346499851352,0.0,0.6548138835858872,0.8581583336835749,2.8917242572431094,0.18462434411088888,-0.11791920538460704,0.0,476.62523500406724,477.2685890597943,475.51946597340367,476.6715836376033
1.3800000000000008,0.2794896513703587,0.3740907149737161,12.009211313966391,0.1509809869126686,6.169031124279222,0.0,0.7175896745337638,0.9400878870418545,2.8712261556202576,0.17646326767553175,-0.13144612162081235,0.0,410.07900110113087,408.8606145720611,409.72912415836134,409.0380624066642
1.4400000000000008,0.32573561924182276,0.43467974830800754,12.191038681187045,0.16142594179616232,6.1605903607310815,0.0,0.8249095149444181,1.0807776064566679,3.1883816178012325,0.16884490304266808,-0.1747079129005376,0.0,514.8998640182235,511.8132027338142,514.6037408437553,514.0887899002092
1.5000000000000009,0.3777620881022876,0.5028115415152798,12.384701148524893,0.17161819216885643,6.1503867145596836,0.0,0.9102906234309507,1.191194214608397,3.2664026036899476,0.17184486927695575,-0.16210260320985082,0.0,445.1962405181028,446.1987057998581,445.1799959918046,445.4529895126478
1.560000000000001,0.43540130166428165,0.5781311586114937,12.585071158511525,0.18210990042366415,6.140368640915334,0.0,1.01201586294346,1.3204471490834437,3.4116787187206974,0.18029272136440758,-0.17908635058181602,0.0,468.09883694585153,466.749798233354,468.11457068656296,468.7991377631898
1.620000000000001,0.4993485537462597,0.6614032477553142,12.79393600022516,0.19381090184698468,6.1295762088983885,0.0,1.1206395317866684,1.456348237986828,3.5494854543439343,0.21461235470128698,-0.18149481690617456,0.0,468.2696345618158,468.0527592365719,465.7474245705452,468.45790290965033
1.680000000000001,0.5693379238262732,0.7521956824681838,13.006527026230799,0.2074168874944613,6.119147074440026,0.0,1.2132320295145238,1.5711271698966434,3.536385665480765,0.2438927151343426,-0.1617389317107342,0.0,419.58378715130016,421.26424542121623,420.10757771256635,422.6918818538645
1.740000000000001,0.6463175327818118,0.8516719423396738,13.22560356895397,0.2224464310612273,6.108889651207967,0.0,1.3537835059053878,1.7462639505832223,3.764572930435939,0.26117752123541976,-0.20481143577505206,0.0,499.8140405563919,496.6383907408686,497.39840025870313,498.71778291872636
1.8000000000000012,0.7309353401675105,0.9606839211483077,13.452441431623912,0.23808833796035334,6.096441885991034,0.0,1.4678948375194765,1.8887505722734055,3.7957914828474384,0.2597248819804465,-0.21336505239047077,0.0,441.67097488719673,440.92209321187653,439.6532393873835,439.6020807306363
1.8600000000000012,0.8234586530063739,1.0795459493408779,13.68521585621706,0.2531585505162921,6.083938865128367,0.0,1.6174710808905635,2.0747163023748785,3.9617315178432486,0.22267188212094507,-0.1999389179782099,0.0,484.3891488221013,485.3589142629504,486.807874731894,484.08300436058784
1.9200000000000013,0.9254603692375244,1.2101477137318732,13.928844595554267,0.26674544791756905,6.0720891256234495,0.0,1.7837593091093848,2.279833237941506,4.157406686310287,0.23308430559736143,-0.19301618261591585,0.0,497.5177931420961,497.99084980685274,496.6117771249775,497.41982922114147
1.9800000000000013,1.0365577851713002,1.3519244193003812,14.178887279199099,0.28030717920970805,6.060700803874145,0.0,1.9204350201327232,2.447071398914991,4.176330148185518,0.205706529180212,-0.18406150939780017,0.0,444.966409669088,445.66393297772635,446.9484302203108,444.7609634802
2.0400000000000014,1.1560402656194968,1.5039251512481857,14.429849921650925,0.29308948645283905,6.049412655142083,0.0,2.0632108791709456,2.620487450844409,4.188085193730151,0.22467969638269217,-0.1978553877965709,0.0,446.33954537322103,445.17766542832675,444.372709752676,445.96970954213555
2.1000000000000014,1.2836956667979071,1.665809169514999,14.67900395070667,0.3069893061361011,6.037331233939145,0.0,2.192863629231287,2.7765306619296752,4.116378550109307,0.24285489579197345,-0.2094714808709602,0.0,418.7179422937003,417.6632404821832,418.64489014485434,420.27999062661866
2.1600000000000015,1.4189603590872015,1.8368122877946944,14.92238402831068,0.3215229812507969,6.024625760156892,0.0,2.316856881085063,2.9244591485184994,3.995791739220322,0.24094624706644396,-0.2167652831620297,0.0,403.02353938678357,402.3142179463137,402.4402265576988,402.3327807350399
2.2200000000000015,1.5627502209118878,2.0179442794546985,15.161628722897351,0.3359664638918147,6.011795219232619,0.0,2.477119741665244,3.1141639225898237,3.9778691554845618,0.24027884098551733,-0.20856657455085814,0.0,441.3048656318875,441.9357015525981,440.5445021869363,440.5477615469927
2.2800000000000016,1.716351799083343,2.210638506511641,15.399568766969033,0.3507320757460404,5.9994073048097185,0.0,2.64384406956574,3.309835989860643,3.952270708116859,0.25571554444482014,-0.20256930327438868,0.0,440.07745785304155,440.53131535240215,441.3770811790191,442.7100230789669
2.3400000000000016,1.8794076305106282,2.4143901308494464,15.633400099630828,0.3660347273140374,5.987337002322317,0.0,2.792169237006822,3.4827309931452097,3.841331812751036,0.25366959168062436,-0.19851791296276106,0.0,412.0671897859209,412.38212014185916,413.9024877114654,413.7929736940801
2.4000000000000017,2.0524865586901697,2.6298128327596157,15.86333391055296,0.3823656711701524,5.975954955695011,0.0,2.977910217582312,3.6989026215036467,3.8216994735437213,0.2949465742774365,-0.17623004446705978,0.0,447.637642587996,449.41281864502906,446.497235660459,449.9240797590303
2.4600000000000017,2.236705268250895,2.8582147556107573,16.09135253745427,0.40052421046983433,5.965448487476678,0.0,3.163359854702614,3.915484314508529,3.7774972870558248,0.31473598967072536,-0.1729558683298005,0.0,442.5962890613279,442.8360811829386,442.73776318291243,444.4559577937311
2.520000000000002,2.433653594098877,3.1015678349520317,16.3205275921799,0.41891448998312164,5.955915831375824,0.0,3.4020991924966113,4.197323851035398,3.8592649827869656,0.28011192950029834,-0.13987196438891658,0.0,489.1037240612731,491.5396302580843,490.9346614815452,488.44309372036463
2.580000000000002,2.6436423767898347,3.3603763055394213,16.550466554373937,0.4357614942275161,5.947715406740372,0.0,3.5979069823878187,4.43041604216057,3.8039210673656894,0.2820905445134131,-0.1309477049306235,0.0,447.72703195555766,448.43550356729986,447.5979064349314,447.83814071526
2.640000000000002,2.865438989532905,3.633312443224723,16.776759112503427,0.453090072748072,5.939506771436912,0.0,3.795636662212201,4.668209317246865,3.737692875122171,0.29964950817449915,-0.15233021940335545,0.0,448.81092363645575,447.05413130533236,446.338183382453,447.8527473667911
2.700000000000002,3.099457188605267,3.921019304878894,16.999487516644756,0.4711541484203092,5.930163207810951,0.0,4.005343872196978,4.9227363084656295,3.684822689823568,0.3037570642133307,-0.1635586719538947,0.0,455.7591115576331,454.83814029071476,456.9896026488943,457.40646224946386
2.760000000000002,3.3461614355801395,4.224170702193082,17.218745757688826,0.48883612200145965,5.919920659940562,0.0,4.218526173813398,5.182931659822352,3.621944414596031,0.26239960818701746,-0.19147955846345036,0.0,457.8024556158403,455.5469167359181,458.9973891335503,455.7858023410274
2.820000000000002,3.6053782161126637,4.542585644426846,17.433018531544416,0.5048122761168736,5.907871509322211,0.0,4.422555267362168,5.4312675941437245,3.5188985257457635,0.27304747913366256,-0.2358609266893457,0.0,448.54167212761337,444.87994413946166,445.7614615980808,446.7019064743596
2.880000000000002,3.875780457996919,4.874530274239021,17.63819222806872,0.5213244350711923,5.8939337887509105,0.0,4.591557196108486,5.633953390601088,3.3192103272546296,0.2791889733176324,-0.225989335144983,0.0,411.30387069483686,412.1189676226218,411.85454224339003,412.480511200106
